"id","latitude","longitude","Label"
"YNJ","42.8817","129.4483","Yanji"
"GRR","42.8808","-85.5228","Grand Rapids                            "
"VTN","42.8578","-100.5475","VALENTINE / MILLER FIELD"
"DMB","42.8533","71.3033","Taraz"
"SCH","42.8533","-73.9322","SCHENECTADY"
"HMI","42.8414","93.6692","Hami"
"CDR","42.8376","-103.0953","Chadron                                 "
"LND","42.8152","-108.7298","LANDER"
"SPK","42.7944","141.6664","CHITOSE"
"LAN","42.7783","-84.5867","Lansing"
"CTS","42.7752","141.6923","Sapporo New Chitose Apt"
"PNA","42.77","-1.6463","Pamplona"
"YQS","42.77","-81.1108","ST. THOMAS MUNI"
"EBA","42.7628","10.2406","Elba Island"
"GRS","42.7597","11.0719","GROSSETO"
"ALB","42.7483","-73.8017","Albany International Airport            "
"PGF","42.7408","2.8697","Perpignan"
"OBO","42.7334","143.2172","Obihiro"
"LWM","42.7175","-71.1281","LAWRENCE MUNI"
"PTK","42.6655","-83.4201","PONTIAC OAKLAND COUNTY INTL"
"LEN","42.5886","-5.6562","Leon"
"BPI","42.5851","-110.1112","BIG PINEY"
"BVY","42.5842","-70.9165","BEVERLY MUNI"
"ANW","42.58","-99.9933","AINSWORTH"
"REO","42.5777","-117.8854","ROME STATE"
"PRN","42.5728","21.0358","Pristina"
"BOJ","42.5703","27.5153","Burgas                                  "
"DBV","42.5614","18.2682","Dubrovnik                               "
"ALO","42.5572","-92.4033","Waterloo"
"FOD","42.5512","-94.1918","  Fort Dodge"
"BIA","42.55","9.4847","Bastia"
"BYI","42.5433","-113.7717","BURLEY MUNI AIRPORT"
"CLY","42.5203","8.7931","Calvi"
"ITH","42.4911","-76.4586","Ithaca"
"NCU","42.4883","59.6233","Nukus"
"TWF","42.4818","-114.4877","Twin Falls"
"BED","42.47","-71.2900","BEDFORD/LAURENCE G.HANSCOM FLD"
"ONL","42.4697","-98.6881","ONEILL MUNI-JOHN L BAKER FLD"
"RJL","42.4605","-2.3205","Logrono"
"PSR","42.4372","14.1872","Pescara"
"DKO","42.4324","20.4267","DAKOVICA/AMIKO"
"DET","42.4092","-83.0099","DETROIT COLEMAN A.YOUNG MUNI"
"TIV","42.4047","18.7233","Tivat"
"SUX","42.4026","-96.3844","Sioux City"
"QAQ","42.3806","13.3103","L'AQUILA"
"MFR","42.3742","-122.8734","Medford"
"BOS","42.3643","-71.0052","Boston Logan International Apt          "
"CIT","42.3642","69.4789","Shymkent"
"TGD","42.3594","19.2519","Podgorica"
"RGS","42.35","-3.6200","Burgos"
"BTL","42.3075","-85.2517","BATTLE CREEK W K KELLOGG"
"YQG","42.2756","-82.9556","Windsor Apt"
"ORH","42.2667","-71.8750","Worcester"
"JXN","42.2598","-84.4594","JACKSON/REYNOLDS FLD"
"FEP","42.2462","-89.5820","FREEPORT ALBERTUS"
"AZO","42.2349","-85.5521","Kalamazoo"
"VGO","42.2291","-8.6275","Vigo"
"DTW","42.2124","-83.3534","Detroit Wayne County"
"BGM","42.2087","-75.9731","Binghamton"
"YIP","42.2047","-83.5303","DETROIT/WILLOW RUN"
"RFD","42.1954","-89.0972","Chicago Rockford Airport                "
"KUT","42.1768","42.4827","Kutaisi"
"MLD","42.1667","-112.2967","MALAD CITY"
"ELM","42.1599","-76.8916","Elmira/Corning"
"BAF","42.1575","-72.7158","WESTFIELD/BARNES MUNI"
"LMT","42.1561","-121.7332","Klamath Falls"
"JHW","42.1533","-79.2581","Jamestown"
"TQR","42.1167","15.4833","San Domino Island"
"PWK","42.1142","-87.9015","  Chicago/Prospect Heights/Wheeling"
"NBS","42.0881","127.5489","Chang Bai Shan"
"ERI","42.0819","-80.1761","Erie"
"HSK","42.0809","-0.3235","  Huesca"
"OIR","42.0717","139.4328","OKUSHIRI"
"PDV","42.0672","24.8506","Plovdiv"
"AIA","42.0532","-102.8037","Alliance                                "
"NOP","42.0158","35.0664","Sinop"
"OFK","41.9856","-97.4353","NORFOLK KARL STEFAN MEMORIAL"
"ORD","41.9786","-87.9048","Chicago O'Hare International Apt        "
"SKP","41.9616","21.6214","Skopje"
"BDL","41.9389","-72.6832","Hartford Bradley International Apt"
"DKB","41.9337","-88.7057","DE KALB"
"SOZ","41.9264","9.4053","SOLENZARA"
"AJA","41.9239","8.8025","Ajaccio"
"DPA","41.9067","-88.2483","CHICAGO - DUPAGE"
"CID","41.8847","-91.7108","Cedar Rapids"
"BGC","41.8567","-6.7075","BRAGANCA"
"RWL","41.8056","-107.1999","RAWLINS/HARVEY FIELD"
"FCO","41.8003","12.2389","Rome Fiumicino Apt"
"CIA","41.7994","12.5972","Rome Ciampino Apt"
"LGU","41.7878","-111.8528","LOGAN-CACHE"
"CEC","41.7796","-124.2409","Crescent City"
"HKD","41.77","140.8219","Hakodate"
"TAZ","41.7611","59.8267","DASHOGUZ"
"HFD","41.7367","-72.6333","HARTFORD BRAINARD"
"ILD","41.7278","0.5358","Lleida"
"KCA","41.7181","82.9869","Kuqa                                    "
"SBN","41.7086","-86.3172","South Bend"
"KRL","41.6978","86.1289","Korla"
"IKV","41.6913","-93.5663","ANKENY REGL"
"EWB","41.6825","-70.9617","New Bedford"
"HYA","41.6694","-70.2803","Hyannis"
"TBS","41.6692","44.9547","Tbilisi"
"QLY","41.6667","12.4667","PRATICA DI MARE"
"ZAZ","41.6662","-1.0416","Zaragoza"
"FMH","41.6583","-70.5217","FALMOUTH/OTIS AFB"
"QFR","41.6467","13.2989","FROSINONE"
"SHE","41.6383","123.4850","Shenyang                                "
"POU","41.6266","-73.8842","POUGHKEEPSIE - DUTCHESS CO"
"ODX","41.6244","-98.9522","ORD EVELYN SHARP FLD"
"GYY","41.6163","-87.4128","GARY/CHICAGO INTL"
"AFS","41.6133","64.2328","Zarafshan"
"BUS","41.61","41.5997","Batumi"
"LOT","41.6073","-88.0962","CHICAGO/ROMEOVILLE LEWIS UNI."
"OQU","41.5971","-71.4121","NORTH KINGSTON/QUONSET STATE"
"RKS","41.5942","-109.0652","Rock Springs"
"TOL","41.5868","-83.8078","Toledo Express Apt"
"UGC","41.5833","60.6450","Urgench"
"ZTU","41.5592","46.6668","Zaqatala"
"BMC","41.5524","-112.0622","BRIGHAM CITY"
"QLT","41.5456","12.9092","LATINA"
"CHG","41.5381","120.4350","Chaoyang"
"IGQ","41.5349","-87.5295","LANSING MUNI CHICAGO"
"DSM","41.5341","-93.6506","Des Moines                              "
"QSA","41.5209","2.1050","SABADELL"
"JOT","41.5178","-88.1756","JOLIET REGIONAL"
"ONQ","41.5158","32.0997","Zonguldak"
"SWF","41.5041","-74.1048","Newburgh"
"FSC","41.5022","9.0967","Figari                                  "
"MLI","41.4485","-90.5075","Moline"
"BBW","41.4367","-99.6417","BROKEN BOW"
"FOG","41.4339","15.5358","Foggia"
"TIA","41.4147","19.7206","Tirana"
"CLE","41.4117","-81.8498","Cleveland Hopkins International Apt"
"OKS","41.4","-102.3500","OSHKOSH GARDEN COUNTY"
"FKL","41.3778","-79.8603","Franklin Chess Lamberton Apt"
"VYS","41.3519","-89.1531","PERU"
"WST","41.3496","-71.8034","  Westerly"
"AVP","41.3384","-75.7234","Wilkes-Barre Scranton International Apt"
"GON","41.33","-72.0451","GROTON/NEW LONDON"
"LAR","41.3119","-105.6750","Laramie"
"KFS","41.3056","33.7911","Kastamonu"
"OMA","41.3032","-95.8941","Omaha Eppley Airfield"
"BCN","41.2971","2.0785","Barcelona Apt                           "
"SSX","41.27","36.3000","Samsun"
"SZF","41.2656","36.5486","Carsamba"
"HVN","41.2638","-72.8868","New Haven"
"AKU","41.2625","80.2917","Aksu"
"YNG","41.2607","-80.6791","Youngstown"
"TAS","41.2573","69.2817","Tashkent"
"ACK","41.2531","-70.0602","Nantucket"
"IPT","41.2418","-76.9211","Williamsport"
"OPO","41.2356","-8.6781","Porto"
"OGD","41.1961","-112.0122","Ogden Municipal Apt                     "
"OHD","41.1799","20.7423","OHRID"
"DUJ","41.1783","-78.8983","Dubois"
"BID","41.1681","-71.5778","  Block Island"
"BDR","41.1607","-73.1245","BRIDGEPORT/IGOR I. SIKORSKY"
"CYS","41.1557","-104.8118","Cheyenne Municipal Apt                  "
"REU","41.1474","1.1672","Reus"
"BRI","41.1392","16.7658","Bari"
"TEQ","41.1322","27.9161","Tekirdag"
"LBF","41.1262","-100.6837","North Platte"
"HIF","41.1239","-111.9730","OGDEN/HILL AFB"
"OFF","41.1183","-95.9125","OMAHA/OFFUT"
"OTM","41.1066","-92.4479","OTTUMWA INDUSTRIAL"
"AOG","41.1053","122.8539","Anshan"
"JNZ","41.1014","121.0617","Jinzhou                                 "
"SNY","41.1013","-102.9853","SIDNEY MUNI/LLOYD W. CARR FLD"
"MTP","41.0765","-71.9208","MONTAUK"
"IKK","41.0714","-87.8464","KANKAKEE GREATER KANKAKEE"
"AKC","41.0375","-81.4669","AKRON"
"TZX","40.9958","39.7853","Trabzon"
"NMA","40.9833","71.5500","Namangan                                "
"FWA","40.9785","-85.1951","Fort Wayne Baer Field"
"ACV","40.9781","-124.1086","Arcata/Eureka"
"IST","40.9761","28.8139","Istanbul Ataturk Airport"
"GRI","40.9675","-98.3096","Grand Island"
"SLM","40.9521","-5.5020","Salamanca"
"KVA","40.9139","24.6197","Kavala"
"CTO","40.9067","-72.7917","CALVERTON/NAVAL WEAPONS INDUS."
"OLB","40.8986","9.5178","Olbia"
"SAW","40.8983","29.3092","Istanbul Sabiha Gokcen Apt"
"WMC","40.8966","-117.8059","WINNEMUCCA"
"NAP","40.8844","14.2908","Naples Capodichino Apt"
"CDW","40.8752","-74.2814","Caldwell"
"AXD","40.8558","25.9561","Alexandroupolis"
"RLK","40.8539","107.4278","Bayannur"
"HET","40.8517","111.8250","Hohhot                                  "
"TEB","40.8501","-74.0608","Teterboro"
"SCE","40.8493","-77.8487","State College"
"MZH","40.8325","35.5164","Amasya                                  "
"EKO","40.8249","-115.7917","Elko"
"MFD","40.8217","-82.5167","MANSFIELD LAHM REGIONAL"
"GBB","40.8088","47.7252","Gabala                                  "
"EKA","40.8056","-124.1156","EUREKA"
"MMU","40.7992","-74.4150","Morristown"
"ISP","40.7953","-73.1002","Long Island MacArthur                   "
"SLC","40.7884","-111.9778","Salt Lake City"
"BRL","40.7832","-91.1255","Burlington"
"LGA","40.7773","-73.8727","New York La Guardia Apt"
"BFP","40.7725","-80.3915","BEAVER CO"
"LWN","40.7505","43.8593","Gyumri                                  "
"TSS","40.7426","-73.9721","  New York"
"ZQZ","40.7386","114.9303","Zhangjiakou"
"ZME","40.7353","-74.1850","Newark Metropark Rail"
"AOJ","40.7347","140.6908","Aomori                                  "
"FRG","40.7288","-73.4134","FARMINGDALE/REPUBLIC"
"AZN","40.7267","72.2933","Andizhan"
"VSE","40.7255","-7.8890","VISEU"
"EAR","40.7238","-99.0068","Kearney"
"ENV","40.7186","-114.0308","WENDOVER"
"MSJ","40.7052","141.3719","Misawa"
"JRB","40.7012","-74.0090","  New York"
"EWR","40.6925","-74.1687","New York Newark Liberty International Apt        "
"PIA","40.6642","-89.6933","Peoria"
"BDS","40.6606","17.9481","Brindisi                                "
"ABE","40.6521","-75.4408","Allentown/Bethlehem/Easton"
"JFK","40.6397","-73.7789","New York J F Kennedy International Apt"
"LWD","40.6333","-93.9022","LAMONI MUNI"
"AHO","40.6322","8.2894","Alghero"
"QSR","40.6211","14.9133","SALERNO PONTECAGNANO"
"OSS","40.6083","72.7933","Osh"
"HSI","40.6053","-98.4278","HASTINGS MUNI"
"BAV","40.56","109.9969","Baotou"
"KSY","40.5586","43.0989","Kars"
"HHE","40.5522","141.4672","HACHINOHE"
"HDN","40.5203","-107.3047","Hayden"
"MQB","40.5203","-90.6522","MACOMB MUNI"
"SKG","40.5194","22.9736","Thessaloniki"
"TAR","40.5183","17.4006","TARANTO/GROTTAGLIE"
"IML","40.5105","-101.6201","IMPERIAL MUNI"
"TOJ","40.4967","-3.4459","MADRID/TORREJON"
"PIT","40.4915","-80.2329","Pittsburgh International Apt            "
"BMI","40.4767","-88.9167","Bloomington-Normal"
"MAD","40.4722","-3.5609","Madrid Barajas Apt"
"GYD","40.4675","50.0467","Baku Heydar Aliyev International Apt"
"FNL","40.4518","-105.0113","  Fort Collins/Loveland"
"KSO","40.4463","21.2822","Kastoria"
"VEL","40.4409","-109.5099","Vernal"
"LAF","40.4123","-86.9369","LAFAYETTE/PURDUE UNIV"
"RDG","40.3785","-75.9652","CARL A SPAATZ FLD/READING"
"FEG","40.3583","71.7450","Fergana                                 "
"AGC","40.3544","-79.9302","PITTSBURH/ALLEGHENY CO"
"JST","40.3161","-78.8339","Johnstown                               "
"BDM","40.3156","27.9828","BALIKESIR/BANDIRMA"
"TJK","40.3125","36.3739","TOKAT"
"BIE","40.3017","-96.7533","BEATRICE"
"AOO","40.2964","-78.3200","Altoona"
"KZI","40.2858","21.8417","Kozani                                  "
"TTN","40.2767","-74.8136","Philadelphia Trenton-Mercer Apt"
"LBE","40.2761","-79.4047","Latrobe                                 "
"YEI","40.2552","29.5626","Bursa                                   "
"BTZ","40.2489","29.5494","BURSA/YENISEHIR"
"LCC","40.2386","18.1331","GALATINA/LECCE"
"PVU","40.2192","-111.7234","Provo"
"MCK","40.2063","-100.5921","McCook"
"DDG","40.2","124.2500","Dandong"
"DNV","40.1992","-87.5959","DANVILLE/VERMILION COUNTY APT"
"MDT","40.1935","-76.7633","Harrisburg International Apt"
"ONJ","40.1919","140.3714","Odate/Noshiro                           "
"DNH","40.1611","94.8092","Dunhuang                                "
"LRK","40.1597","-89.3353","LINCOLN"
"RBL","40.1506","-122.2523","RED BLUFF MUNI"
"EVN","40.1473","44.3959","Yerevan"
"CKZ","40.1361","26.4247","Canakkale"
"ESB","40.1281","32.9950","Ankara Esenboga Apt"
"LNS","40.1217","-76.2961","Lancaster"
"AID","40.1087","-85.6130","ANDERSON MUN DARLINGTON FLD"
"PNE","40.0819","-75.0106","NORTHEAST PHILADELPHIA"
"PEK","40.0733","116.5950","Beijing Capital Intl Apt"
"LOL","40.0664","-118.5652","LOVELOCK"
"KRW","40.0633","53.0072","TURKMENBASHI"
"DAT","40.0603","113.4822","Datong"
"CMI","40.0393","-88.2781","Champaign"
"WRI","40.0154","-74.5936","MC GUIRE AFB"
"CBQ","4.9761","8.3472","Calabar                                 "
"BWN","4.9442","114.9284","Bandar Seri Begawan"
"TKD","4.8917","-1.7667","Takoradi"
"PHG","4.85","7.0167","Port Harcourt City"
"LWY","4.8492","115.4081","Lawas"
"CAY","4.8197","-52.3619","Cayenne"
"PEI","4.8128","-75.7394","Pereira"
"LMN","4.8081","115.0103","Limbang"
"BGU","4.7833","22.7833","BANGASSOU"
"CRC","4.7583","-75.9558","CARTAGO/SANTANA"
"BOG","4.7031","-74.1383","Bogota                                  "
"EBO","4.6","168.7500","XXX"
"IPH","4.5692","101.0931","Ipoh"
"SNV","4.5547","-61.1447","Santa Elena de Uairen"
"KTE","4.5375","103.4267","Kerteh"
"OUR","4.4667","14.3667","BATOURI"
"AXM","4.4533","-75.7658","Armenia                                 "
"IBE","4.4214","-75.1325","Ibague"
"BGF","4.3977","18.5198","Bangui                                  "
"CPA","4.3676","-7.7001","  Cape Palmas"
"ICA","4.3333","-61.7333","ICABARU"
"MYY","4.3253","113.9883","Miri"
"TWU","4.3133","118.1219","Tawau"
"GIR","4.2761","-74.7958","GIRARDOT / SANTIAGO VILA"
"BDT","4.25","20.9667","GBADOLITE"
"MEQ","4.25","96.2170","Cut Nyak Dien"
"PKG","4.25","100.5500","  Pangkor"
"BBT","4.2261","15.7856","BERBERATI"
"RDN","4.2167","101.9667","Redang Island"
"SWY","4.2167","100.7000","SITIAWAN"
"LKG","4.2","34.3500","Lokichogio                              "
"MLE","4.1917","73.5292","Male"
"MUR","4.1775","114.3219","Marudi"
"VVC","4.1681","-73.6133","Villavicencio"
"NNX","4.15","117.6500","Nunukan                                 "
"VLQ","4.0964","-76.2236","TULUA - FARFAN"
"API","4.0761","-73.5627","GOMEZ NINO APIAY AB"
"MZV","4.0483","114.8050","Mulu"
"DLA","4.0117","9.7083","Douala"
"MNA","4.0069","126.6731","Melangguane"
"IGD","39.9744","43.8800","Igdir                                   "
"SHP","39.9681","119.7311","Qinhuangdao                             "
"NAY","39.9608","116.2567","Beijing Nanyuan Apt"
"ANK","39.9575","32.6744","ANKARA/ETIMESGUT"
"ERZ","39.9561","41.1694","Erzurum"
"ZFV","39.95","-75.1640","Philadelphia Rail US"
"ZZV","39.9445","-81.8921","ZANESVILLE MUNI AIRPORT"
"UIN","39.9426","-91.1945","Quincy                                  "
"TTB","39.9197","9.6842","TORTOLI/ARBATAX"
"LXS","39.9172","25.2364","Limnos                                  "
"BJC","39.9083","-105.1167","DENVER JEFFCO"
"DAY","39.9024","-84.2194","Dayton Intl Apt"
"PHL","39.8719","-75.2411","Philadelphia International Apt          "
"MAH","39.8626","4.2186","Menorca"
"DEN","39.8617","-104.6732","Denver Intl Apt"
"JGN","39.8569","98.3414","Jiayuguan                               "
"DSN","39.85","110.0330","Ordos"
"DEC","39.8347","-88.8663","Decatur                                 "
"QLR","39.8284","-8.8874","MONTE REAL-AIR BASE NR 5"
"VAS","39.8153","36.9028","Sivas"
"LCK","39.8138","-82.9278","Columbus Rickenbacker Apt               "
"AOE","39.8117","30.5286","Eskisehir"
"CIC","39.7954","-121.8584","Chico"
"WUA","39.79","106.7900","Wuhai"
"FTG","39.7852","-104.5431","FRONT RANGE DENVER"
"ESK","39.7822","30.5828","ESKISEHIR"
"IJX","39.7744","-90.2386","JACKSONVILLE MUNI"
"STJ","39.7719","-94.9097","ST JOSEPH - ROSECRANS MEMORIAL"
"TVS","39.7178","118.0026","Tangshan"
"IND","39.7173","-86.2944","Indianapolis"
"ERC","39.7131","39.5206","Erzincan                                "
"HGR","39.7085","-77.7265","Hagerstown"
"BKF","39.7017","-104.7517","AURORA/BUCKLEY AFB"
"PHT","39.7002","-87.6696","PARIS - EDGAR COUNTY"
"SKD","39.7","66.9850","Samarkand"
"IOA","39.6983","20.8225","Ioannina"
"ILG","39.6787","-75.6065","Wilmington Greater Wilmington Apt"
"CVU","39.6714","-31.1136","Corvo Island"
"AJI","39.6627","43.0232","Agri                                    "
"PFQ","39.6503","47.9142","Parsabad                                "
"LRA","39.6486","22.4486","LARISSA"
"MGW","39.6431","-79.9164","Morgantown"
"EGE","39.6425","-106.9176","Vail/Eagle County Apt"
"PSF","39.6389","-90.7784","PITTSFIELD PENSTONE MUNI"
"AXT","39.6156","140.2185","Akita"
"BZI","39.6156","27.9328","BALIKESIR"
"PUC","39.6139","-110.7514","PRICE - CARBON COUNTY"
"CFU","39.6019","19.9122","Kerkyra                                 "
"APA","39.5701","-104.8493","DENVER/ARAPAHOE/CENTENNIAL"
"EDO","39.5614","27.0247","Edremit                                 "
"PMI","39.5517","2.7388","Palma De Mallorca"
"CNK","39.5493","-97.6523","CONCORDIA/BLOSSER MUNI AIRPORT"
"KHG","39.5433","76.0217","Kashi"
"RNO","39.4991","-119.7681","Reno                                    "
"VLC","39.4893","-0.4816","Valencia"
"APG","39.4662","-76.1688","PHILLIPS AAF (ABERDEEN PG)"
"HUF","39.4633","-87.3125","TERRE HAUTE INTL-HULMAN FLD"
"ACY","39.4576","-74.5772","Atlantic City International"
"HNA","39.4286","141.1353","Hanamaki"
"ILN","39.4279","-83.7921","WILMINGTON AIRBORNE PARK"
"FDK","39.4178","-77.3744","FREDERICK MUNI"
"NFL","39.4166","-118.7010","FALLON NAS/VAN VOORHIS FLD"
"MRB","39.4019","-77.9844","MARTINSBURG EASTERN WV REG."
"HLC","39.3789","-99.8314","HILL CITY MUNI"
"GLD","39.3706","-101.6989","GOODLAND RENNER FLD (GOD.MUNI)"
"FLV","39.3683","-94.9150","FT LEAVENWORTH SHERMAN AAF"
"MIV","39.3678","-75.0722","MILLVILLE MUNI"
"DCI","39.3547","8.9728","DECIMOMANNU"
"PKB","39.3451","-81.4392","Parkersburg/Marietta"
"MTN","39.3256","-76.4139","BALTIMORE MARTIN STATE"
"TKF","39.32","-120.1396","TRUCKEE-TAHOE"
"ELY","39.2997","-114.8418","ELY AIRPORT YELLAND FIELD"
"MCI","39.2976","-94.7139","Kansas City International Apt           "
"CKB","39.2966","-80.2281","Clarksburg                              "
"LIC","39.2728","-103.6664","LIMON MUNI"
"CLU","39.2617","-85.8967","COLUMBUS MUNICIPAL"
"CAG","39.2472","9.0564","Cagliari                                "
"FNJ","39.2436","125.6758","Pyongyang"
"ASE","39.2232","-106.8688","Aspen"
"LXV","39.2203","-106.3167","LEADVILLE LAKE CO"
"VOL","39.2194","22.7944","Volos"
"NAJ","39.1888","45.4584","Nakchivan"
"JSI","39.1783","23.5042","Skiathos"
"BWI","39.1754","-76.6683","Baltimore Washington International Apt  "
"MHK","39.1412","-96.6708","Manhattan"
"BAB","39.1362","-121.4365","BEALE AFB MARYSVILLE"
"DOV","39.1295","-75.4659","DOVER AFB"
"MKC","39.1232","-94.5927","KANSAS CITY CH.B.WHEELER DOWNT"
"GJT","39.1224","-108.5267","Grand Junction"
"KZR","39.1114","30.1300","Kutahya"
"LUK","39.1033","-84.4186","Cincinnati Municipal Apt"
"MYV","39.0983","-121.5700","YUBA COUNTY/MARYSVILLE"
"GRW","39.0922","-28.0298","Graciosa Island"
"CRZ","39.0833","63.6133","TURKMENABAT"
"TOP","39.0687","-95.6225","TOPEKA - PHILIP BILLARD MUNI"
"MJT","39.0578","26.5986","Mytilini"
"CVG","39.0488","-84.6678","Cincinnati Northern Kentucky Intl Apt"
"CRV","38.9978","17.0797","CROTONE"
"SKU","38.9683","24.4881","Skyros"
"DLC","38.96","121.5300","Dalian                                  "
"FOE","38.9509","-95.6636","Topeka Forbes AFB"
"IAD","38.9445","-77.4558","Washington Dulles International Apt"
"PVK","38.9261","20.7667","Preveza/Lefkada"
"SUF","38.9083","16.2417","Lamezia Terme                           "
"TVL","38.8939","-119.9953","SOUTH LAKE TAHOE"
"BJZ","38.8912","-6.8213","Badajoz"
"ALN","38.89","-90.0467","ALTON/ST. LOUIS REGIONAL"
"EKN","38.89","-79.8567","ELKINS"
"AVR","38.8855","-9.0281","ALVERCA-DGMFA"
"IBZ","38.8729","1.3731","Ibiza                                   "
"RSL","38.8721","-98.8118","RUSSELL MUNI"
"BGG","38.86","40.5939","Bingol                                  "
"CQM","38.8564","-3.9700","  Ciudad Real"
"DCA","38.8521","-77.0377","Washington Ronald Reagan National Apt   "
"HYS","38.8422","-99.2732","HAYS REGIONAL"
"COU","38.8183","-92.2200","Columbia"
"SYO","38.8123","139.7872","Shonai                                  "
"ADW","38.8108","-76.8670","ANDREWS AFB"
"COS","38.8058","-104.7002","Colorado Springs Peterson Field"
"YZY","38.8019","100.6750","Zhangye"
"KSQ","38.8","65.7667","Karshi"
"NAV","38.7764","34.5264","Nevsehir"
"LIS","38.7742","-9.1342","Lisbon                                  "
"ASR","38.7703","35.4953","Kayseri"
"TER","38.7646","-27.0908","Terceira"
"LLK","38.7536","48.8511","Lankaran                                "
"STL","38.7487","-90.3700","St Louis Lambert Intl Apt               "
